OTU ID	CCN1	CCN10a	CCN11	CCN12	CCN13	CCN14	CCN16	CCN17	CCN18	CCN19	CCN2	CCN20	CCN3	CCN4	CCN5	CCN6	CCN7	CCN8a	CCN9	CCP1	CCP10	CCP12	CCP13	CCP14	CCP15	CCP16	CCP17	CCP18	CCP19	CCP2	CCP20a	CCP3	CCP4	CCP5	CCP6a	CCP7	CCP8	CCP9
091ce4dbaba63f963358fcfac4be461b	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0
63c5fd07540df2fb6d7e415b11c0eded	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0
cd3b13ee2fe9ef55d9b130132f87abda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
173b8383238dc87920b640dfd06347b3	0	0	0	0	0	0	0	19	0	24	0	0	0	0	0	0	0	0	0	0	0	0	13	0	71	0	10	0	6	0	0	16	0	0	0	0	0	0
cd902aa9b85eb950ecda4522cc02e9b4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
777dafa3e5bad680cc5a2c1418e8b728	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	79	87	0	0	0	0	0	10	0	23	0	0	0	0	0	0	0
c773422b3dd3b7f057a6ec0d5fb93733	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0
e1ee0a34cdeed1b35c0d76410a513439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20
866ea1cc638e4ceb9195a8a6a1869754	0	0	0	0	0	0	0	0	53	12	0	0	0	0	10	0	0	0	0	0	0	0	0	0	59	0	0	0	0	355	0	0	0	0	0	0	0	0
1d5d65bf5ed3436d8712b56460b49b76	0	102	0	0	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	40	0	0	0	0	0	0	0
fb7a1c0b3625f00ee42dbfcbaa001f12	0	0	0	0	0	0	0	0	0	0	0	51	502	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	216	0	0	0	0	0	0
